src_qid,dst_qid,relation_type,source_file,src_name,dst_name,depth_from_roots.x,seed_id,src_generation_from_seed,depth_from_roots.y,dst_generation_from_seed,src_depth_from_roots,dst_depth_from_roots
Q96209935,Q96414376,has_father,anc_edges,Agnes Cocke,Richard Cocke,2,gen_from_Q92759,NA,3,NA,2,3
Q96209935,Q96414376,has_father,anc_edges,Agnes Cocke,Richard Cocke,2,gen_from_Q36215,NA,3,NA,2,3
Q96209935,Q96414376,has_father,anc_edges,Agnes Cocke,Richard Cocke,2,gen_from_Q741784,NA,3,NA,2,3
Q96209935,Q96414376,has_father,anc_edges,Agnes Cocke,Richard Cocke,2,gen_from_Q736477,NA,3,NA,2,3
Q96209935,Q96414376,has_father,anc_edges,Agnes Cocke,Richard Cocke,2,gen_from_Q289571,NA,3,NA,2,3
Q96209935,Q96414376,has_father,anc_edges,Agnes Cocke,Richard Cocke,2,gen_from_Q4934,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q312556,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q5284,11,3,12,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q47213,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q92759,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q36215,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q741784,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q736477,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q289571,NA,3,NA,2,3
Q96216896,Q98051103,has_father,anc_edges,"Thomas Noyes, of Weyhill","Peter Noyes, of Weyhill",2,gen_from_Q4934,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q312556,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q5284,11,3,12,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q47213,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q92759,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q36215,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q741784,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q736477,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q289571,NA,3,NA,2,3
Q96216896,Q98051106,has_mother,anc_edges,"Thomas Noyes, of Weyhill",Edith Blake,2,gen_from_Q4934,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q312556,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q5284,11,3,12,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q47213,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q92759,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q36215,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q741784,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q736477,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q289571,NA,3,NA,2,3
Q96216899,Q98051110,has_father,anc_edges,Richard Smith,"Thomas Smith, of Ore",2,gen_from_Q4934,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q312556,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q5284,11,3,12,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q47213,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q92759,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q36215,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q741784,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q736477,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q289571,NA,3,NA,2,3
Q96216899,Q98051113,has_mother,anc_edges,Richard Smith,Helen Pococke,2,gen_from_Q4934,NA,3,NA,2,3
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q312556,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q5284,11,1,11,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q47213,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q92759,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q36215,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q741784,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q736477,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q289571,NA,1,NA,1,1
Q99769145,Q15452170,has_father,anc_edges,"Joseph Woodworth, Sr.",Walter Woodworth,1,gen_from_Q4934,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q312556,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q5284,11,1,12,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q47213,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q92759,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q36215,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q741784,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q736477,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q289571,NA,1,NA,1,1
Q96199475,Q96199478,has_father,anc_edges,Philippa Perkins,Jacob Perkins,1,gen_from_Q4934,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q312556,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q5284,11,1,12,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q47213,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q92759,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q36215,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q741784,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q736477,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q289571,NA,1,NA,1,1
Q96199475,Q96199481,has_mother,anc_edges,Philippa Perkins,Sarah Wainwright,1,gen_from_Q4934,NA,1,NA,1,1
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q312556,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q5284,11,2,12,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q47213,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q92759,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q36215,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q741784,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q736477,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q289571,NA,2,NA,1,2
Q90163404,Q18671323,has_father,anc_edges,Samuel Phillips,George Phillips,1,gen_from_Q4934,NA,2,NA,1,2
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q312556,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q5284,11,1,12,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q47213,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q92759,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q36215,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q741784,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q736477,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q289571,NA,1,NA,1,1
Q90162863,Q90162822,has_father,anc_edges,Sarah Appleton,Samuel Appleton,1,gen_from_Q4934,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q312556,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q5284,11,1,12,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q47213,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q92759,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q36215,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q741784,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q736477,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q289571,NA,1,NA,1,1
Q90162863,Q96201236,has_mother,anc_edges,Sarah Appleton,Judith Everard,1,gen_from_Q4934,NA,1,NA,1,1
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q312556,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q5284,11,2,12,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q47213,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q92759,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q36215,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q741784,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q736477,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q289571,NA,2,NA,1,2
Q108102594,Q124913374,has_father,anc_edges,William Hallett Jr.,William Hallett,1,gen_from_Q4934,NA,2,NA,1,2
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q312556,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q5284,11,1,12,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q47213,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q92759,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q36215,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q741784,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q736477,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q289571,NA,1,NA,1,1
Q108102594,Q5362782,has_mother,anc_edges,William Hallett Jr.,Elizabeth Fones,1,gen_from_Q4934,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q312556,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q5284,11,1,12,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q47213,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q92759,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q36215,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q741784,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q736477,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q289571,NA,1,NA,1,1
Q108102597,Q105904628,has_mother,anc_edges,Sarah Hallett,Rebecca Woolsey,1,gen_from_Q4934,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q312556,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q5284,11,1,12,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q47213,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q92759,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q36215,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q741784,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q736477,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q289571,NA,1,NA,1,1
Q15917318,Q16854052,has_father,anc_edges,Mark Sension,"Matthias Sention, Sr.",1,gen_from_Q4934,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q312556,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q5284,11,1,12,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q47213,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q92759,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q36215,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q741784,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q736477,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q289571,NA,1,NA,1,1
Q75765853,Q75765850,has_father,anc_edges,Elizabeth Stanley,Timothy Stanley,1,gen_from_Q4934,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q312556,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q5284,11,1,12,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q47213,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q92759,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q36215,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q741784,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q736477,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q289571,NA,1,NA,1,1
Q75765853,Q75765852,has_mother,anc_edges,Elizabeth Stanley,Elizabeth (?),1,gen_from_Q4934,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q312556,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q5284,11,1,12,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q47213,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q92759,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q36215,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q741784,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q736477,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q289571,NA,1,NA,1,1
Q16854049,Q96217464,has_father,anc_edges,"Matthew Marvin, Sr.",Edward Marvin,1,gen_from_Q4934,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q312556,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q5284,11,1,12,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q47213,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q92759,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q36215,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q741784,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q736477,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q289571,NA,1,NA,1,1
Q16854049,Q96217465,has_mother,anc_edges,"Matthew Marvin, Sr.",Margaret,1,gen_from_Q4934,NA,1,NA,1,1
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q312556,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q5284,11,2,12,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q47213,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q92759,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q36215,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q741784,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q736477,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q289571,NA,2,NA,1,2
Q15452170,Q99769199,has_father,anc_edges,Walter Woodworth,Henry Woodworth,1,gen_from_Q4934,NA,2,NA,1,2
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q312556,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q5284,11,1,12,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q47213,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q92759,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q36215,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q741784,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q736477,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q289571,NA,1,NA,1,1
Q99769238,Q91555999,has_father,anc_edges,Martha Damon,Arthur Howland,1,gen_from_Q4934,NA,1,NA,1,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q312556,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q5284,11,1,9,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q47213,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q92759,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q36215,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q741784,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q736477,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q289571,NA,1,NA,2,1
Q131154569,Q105881953,has_father,anc_edges,Mary Maynard,Stephen Gates,2,gen_from_Q4934,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q312556,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q5284,11,1,9,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q47213,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q92759,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q36215,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q741784,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q736477,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q289571,NA,1,NA,2,1
Q131154569,Q105881954,has_mother,anc_edges,Mary Maynard,Ann Neave,2,gen_from_Q4934,NA,1,NA,2,1
Q98051103,Q99690358,has_father,anc_edges,"Peter Noyes, of Weyhill","Thomas Noyes, of Weyhill",3,gen_from_Q312556,NA,4,NA,3,4
Q98051103,Q99690358,has_father,anc_edges,"Peter Noyes, of Weyhill","Thomas Noyes, of Weyhill",3,gen_from_Q5284,12,4,13,3,4
Q98051103,Q99690358,has_father,anc_edges,"Peter Noyes, of Weyhill","Thomas Noyes, of Weyhill",3,gen_from_Q47213,NA,4,NA,3,4
Q98051103,Q99690358,has_father,anc_edges,"Peter Noyes, of Weyhill","Thomas Noyes, of Weyhill",3,gen_from_Q92759,NA,4,NA,3,4
Q98051103,Q99690358,has_father,anc_edges,"Peter Noyes, of Weyhill","Thomas Noyes, of Weyhill",3,gen_from_Q36215,NA,4,NA,3,4
Q98051103,Q99690358,has_father,anc_edges,"Peter Noyes, of Weyhill","Thomas Noyes, of Weyhill",3,gen_from_Q741784,NA,4,NA,3,4
